sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
590,09/10/2025 16:04,09/10/2025 16:04,created,1014,45,2,99.96,09/10/2025 16:04,digital,YAPe
1853,09/10/2025 21:01,09/10/2025 21:01,created,478,142,1,50.0,09/10/2025 21:01,Transferencia bancaria,PichinchA
2318,09/10/2025 16:22,09/10/2025 16:22,created,478,181,3,150.0,09/10/2025 16:22,digital,yapE
2465,09/10/2025 11:01,09/10/2025 11:01,created,341,191,5,299.95,09/10/2025 11:01,efectivo,efectivo
2989,09/10/2025 17:00,09/10/2025 17:00,created,478,225,4,200.0,09/10/2025 17:00,Transferencia bancaria,bbvA
4224,09/10/2025 12:21,09/10/2025 12:21,created,191,315,2,199.98,09/10/2025 12:21,Transferencia bancaria,Scotiabank
5106,09/10/2025 13:29,09/10/2025 13:29,created,478,375,1,50.0,09/10/2025 13:29,digital,yapE
5392,09/10/2025 19:59,09/10/2025 19:59,created,957,394,1,299.98,09/10/2025 19:59,digital,YAPe
6353,09/10/2025 18:32,09/10/2025 18:32,created,478,460,1,50.0,09/10/2025 18:32,Transferencia bancaria,BcP
6414,09/10/2025 15:49,09/10/2025 15:49,created,1073,465,1,199.99,09/10/2025 15:49,efectivo,efectivo
6554,09/10/2025 12:09,09/10/2025 12:09,created,770,474,2,95.98,09/10/2025 12:09,digital,YAPe
7107,09/10/2025 22:41,09/10/2025 22:41,created,924,513,4,63.96,09/10/2025 22:41,Transferencia bancaria,bbvA
7166,09/10/2025 13:47,09/10/2025 13:47,created,1004,517,1,399.98,09/10/2025 13:47,digital,pLin
7243,09/10/2025 6:36,09/10/2025 6:36,created,379,523,1,129.99,09/10/2025 6:36,Transferencia bancaria,PichinchA
7336,09/10/2025 3:27,09/10/2025 3:27,created,478,531,3,150.0,09/10/2025 3:27,efectivo,efectivo
7801,09/10/2025 21:07,09/10/2025 21:07,created,1073,562,1,199.99,09/10/2025 21:07,Transferencia bancaria,Scotiabank
8204,09/10/2025 10:40,09/10/2025 10:40,created,379,593,1,129.99,09/10/2025 10:40,Transferencia bancaria,BBVA   
8825,09/10/2025 14:00,09/10/2025 14:00,created,1004,637,1,399.98,09/10/2025 14:00,digital,YAPe
8972,09/10/2025 16:53,09/10/2025 16:53,created,335,646,2,199.98,09/10/2025 16:53,Transferencia bancaria,IntERBANK 
9133,09/10/2025 3:47,09/10/2025 3:47,created,1004,660,1,399.98,09/10/2025 3:47,efectivo,efectivo
9999,09/10/2025 17:17,09/10/2025 17:17,created,579,720,1,39.99,09/10/2025 17:17,digital,PliN
10315,09/10/2025 4:35,09/10/2025 4:35,created,1073,743,1,199.99,09/10/2025 4:35,Transferencia bancaria,PichinchA
10897,09/10/2025 18:31,09/10/2025 18:31,created,861,784,5,124.95,09/10/2025 18:31,digital,yapE
11137,09/10/2025 20:30,17/10/2025 2:24,finalized,618,801,1,109.99,17/10/2025 2:24,efectivo,efectivo
11264,09/10/2025 11:37,15/10/2025 19:56,finalized,478,812,2,100.0,15/10/2025 19:56,digital,PliN
11483,09/10/2025 11:12,16/10/2025 22:19,finalized,116,829,5,224.95,16/10/2025 22:19,efectivo,efectivo
11493,09/10/2025 3:47,17/10/2025 15:36,finalized,379,830,1,129.99,17/10/2025 15:36,digital,yapE
11999,09/10/2025 22:58,16/10/2025 9:43,finalized,1073,866,1,199.99,16/10/2025 9:43,digital,yapE
12323,09/10/2025 4:30,14/10/2025 11:06,finalized,341,888,3,179.97,14/10/2025 11:06,digital,PliN
13042,09/10/2025 0:59,12/10/2025 20:10,finalized,341,943,4,239.96,12/10/2025 20:10,digital,pLin
13327,09/10/2025 16:00,14/10/2025 8:57,finalized,1073,963,1,199.99,14/10/2025 8:57,efectivo,efectivo
14092,09/10/2025 23:03,15/10/2025 15:52,finalized,379,1016,1,129.99,15/10/2025 15:52,digital,YAPe
14114,09/10/2025 6:00,15/10/2025 10:10,finalized,1014,1018,4,199.92,15/10/2025 10:10,Transferencia bancaria,BBVA   
14162,09/10/2025 22:02,17/10/2025 2:33,finalized,1004,1021,1,399.98,17/10/2025 2:33,digital,pLin
14326,09/10/2025 9:10,19/10/2025 11:02,finalized,1014,1032,2,99.96,19/10/2025 11:02,efectivo,efectivo
16907,09/10/2025 22:15,15/10/2025 21:47,finalized,341,1233,5,299.95,15/10/2025 21:47,Transferencia bancaria,SCOTIABANK
17145,09/10/2025 20:12,20/10/2025 3:30,finalized,478,1252,3,150.0,20/10/2025 3:30,digital,pLin
17199,09/10/2025 6:44,20/10/2025 4:03,finalized,341,1255,3,179.97,20/10/2025 4:03,digital,pLin
17316,09/10/2025 1:08,13/10/2025 16:22,finalized,1073,1264,1,199.99,13/10/2025 16:22,efectivo,efectivo
17679,09/10/2025 17:25,15/10/2025 19:45,finalized,579,1288,5,199.95,15/10/2025 19:45,digital,YAPe
18881,09/10/2025 23:40,15/10/2025 1:58,finalized,957,1379,1,299.98,15/10/2025 1:58,efectivo,efectivo
20314,09/10/2025 2:32,13/10/2025 16:05,finalized,341,1489,5,299.95,13/10/2025 16:05,Transferencia bancaria,BcP
20406,09/10/2025 23:29,15/10/2025 0:25,finalized,1073,1494,1,199.99,15/10/2025 0:25,Transferencia bancaria,scotiabank
20427,09/10/2025 4:37,18/10/2025 1:07,finalized,341,1494,2,119.98,18/10/2025 1:07,efectivo,efectivo
20656,09/10/2025 22:55,18/10/2025 13:36,finalized,1073,1511,1,199.99,18/10/2025 13:36,efectivo,efectivo
21340,09/10/2025 19:56,20/10/2025 5:40,finalized,1014,1557,3,149.94,20/10/2025 5:40,efectivo,efectivo
22146,09/10/2025 21:53,16/10/2025 15:41,finalized,1004,1607,1,399.98,16/10/2025 15:41,Transferencia bancaria,BBVA   
22845,09/10/2025 20:44,19/10/2025 6:02,finalized,478,1656,4,200.0,19/10/2025 6:02,efectivo,efectivo
23327,09/10/2025 12:34,17/10/2025 23:33,finalized,1004,1690,1,399.98,17/10/2025 23:33,Transferencia bancaria,bbvA
23510,09/10/2025 11:01,15/10/2025 15:38,finalized,1073,1705,1,199.99,15/10/2025 15:38,Transferencia bancaria, Scotiabank
24674,09/10/2025 9:54,15/10/2025 9:11,finalized,579,1787,5,199.95,15/10/2025 9:11,efectivo,efectivo
26033,09/10/2025 15:11,14/10/2025 18:02,finalized,379,1873,1,129.99,14/10/2025 18:02,Transferencia bancaria,Interbank
26103,09/10/2025 5:14,15/10/2025 17:41,finalized,1073,1879,1,199.99,15/10/2025 17:41,digital,PliN
27002,09/10/2025 23:50,15/10/2025 12:38,finalized,379,1936,1,129.99,15/10/2025 12:38,Transferencia bancaria,BCP
27569,09/10/2025 20:16,15/10/2025 23:41,finalized,1004,1975,1,399.98,15/10/2025 23:41,efectivo,efectivo
27892,09/10/2025 23:46,13/10/2025 10:56,finalized,579,1996,4,159.96,13/10/2025 10:56,digital,yapE
28097,09/10/2025 7:37,18/10/2025 10:28,finalized,957,2010,1,299.98,18/10/2025 10:28,efectivo,efectivo
28289,09/10/2025 12:06,18/10/2025 8:42,finalized,957,2025,1,299.98,18/10/2025 8:42,efectivo,efectivo
28919,09/10/2025 9:05,17/10/2025 5:59,finalized,341,2072,1,59.99,17/10/2025 5:59,Transferencia bancaria,Scotiabank
