sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
613,10/07/2025 6:56,10/07/2025 6:56,created,579,46,1,39.99,10/07/2025 6:56,digital,yapE
936,10/07/2025 9:35,10/07/2025 9:35,created,478,70,5,250.0,10/07/2025 9:35,Transferencia bancaria,PichinchA
1318,10/07/2025 21:20,10/07/2025 21:20,created,579,98,1,39.99,10/07/2025 21:20,digital,yapE
2441,10/07/2025 23:55,10/07/2025 23:55,created,341,190,4,239.96,10/07/2025 23:55,efectivo,efectivo
3415,10/07/2025 19:42,10/07/2025 19:42,created,191,254,1,99.99,10/07/2025 19:42,efectivo,efectivo
4024,10/07/2025 4:59,10/07/2025 4:59,created,1073,298,1,199.99,10/07/2025 4:59,efectivo,efectivo
4163,10/07/2025 10:23,10/07/2025 10:23,created,379,311,1,129.99,10/07/2025 10:23,Transferencia bancaria,pichincha
4689,10/07/2025 15:12,10/07/2025 15:12,created,1004,346,1,399.98,10/07/2025 15:12,Transferencia bancaria,BBVA   
5669,10/07/2025 11:31,10/07/2025 11:31,created,727,417,3,29.97,10/07/2025 11:31,Transferencia bancaria,BCP
5992,10/07/2025 15:27,10/07/2025 15:27,created,1004,438,1,399.98,10/07/2025 15:27,efectivo,efectivo
7421,10/07/2025 0:20,10/07/2025 0:20,created,478,536,3,150.0,10/07/2025 0:20,efectivo,efectivo
7447,10/07/2025 20:16,10/07/2025 20:16,created,579,538,3,119.97,10/07/2025 20:16,efectivo,efectivo
7784,10/07/2025 18:32,10/07/2025 18:32,created,191,560,2,199.98,10/07/2025 18:32,digital,YAPe
8485,10/07/2025 11:47,10/07/2025 11:47,created,1014,616,4,199.92,10/07/2025 11:47,efectivo,efectivo
8640,10/07/2025 19:34,10/07/2025 19:34,created,191,625,1,99.99,10/07/2025 19:34,digital,pLin
8724,10/07/2025 21:39,10/07/2025 21:39,created,379,631,1,129.99,10/07/2025 21:39,efectivo,efectivo
9371,10/07/2025 14:23,10/07/2025 14:23,created,873,679,1,24.99,10/07/2025 14:23,Transferencia bancaria,  Pichincha  
9376,10/07/2025 20:57,10/07/2025 20:57,created,579,679,5,199.95,10/07/2025 20:57,Transferencia bancaria,  Pichincha  
9537,10/07/2025 16:21,10/07/2025 16:21,created,341,687,5,299.95,10/07/2025 16:21,efectivo,efectivo
9804,10/07/2025 13:48,10/07/2025 13:48,created,191,704,2,199.98,10/07/2025 13:48,Transferencia bancaria, Scotiabank
10305,10/07/2025 23:44,10/07/2025 23:44,created,1014,742,2,99.96,10/07/2025 23:44,efectivo,efectivo
11769,10/07/2025 6:38,14/07/2025 16:00,finalized,379,848,1,129.99,14/07/2025 16:00,digital,pLin
13203,10/07/2025 21:08,19/07/2025 4:16,finalized,1073,954,1,199.99,19/07/2025 4:16,Transferencia bancaria,Interbank
14861,10/07/2025 11:57,13/07/2025 16:42,finalized,341,1076,2,119.98,13/07/2025 16:42,Transferencia bancaria,BcP
14889,10/07/2025 4:15,15/07/2025 2:56,finalized,341,1080,2,119.98,15/07/2025 2:56,digital,yapE
15032,10/07/2025 14:02,21/07/2025 10:12,finalized,579,1092,3,119.97,21/07/2025 10:12,Transferencia bancaria, BCP   
15415,10/07/2025 13:00,14/07/2025 0:03,finalized,379,1118,1,129.99,14/07/2025 0:03,efectivo,efectivo
15521,10/07/2025 15:46,14/07/2025 6:22,finalized,478,1126,5,250.0,14/07/2025 6:22,efectivo,efectivo
15812,10/07/2025 1:36,17/07/2025 7:15,finalized,1073,1149,1,199.99,17/07/2025 7:15,efectivo,efectivo
16399,10/07/2025 3:35,16/07/2025 17:18,finalized,341,1193,3,179.97,16/07/2025 17:18,Transferencia bancaria,scotiabank
17888,10/07/2025 16:35,20/07/2025 16:00,finalized,478,1301,2,100.0,20/07/2025 16:00,Transferencia bancaria, BCP   
18566,10/07/2025 14:47,21/07/2025 7:57,finalized,805,1359,1,199.0,21/07/2025 7:57,Transferencia bancaria,pichincha
18947,10/07/2025 19:08,15/07/2025 16:27,finalized,1014,1383,4,199.92,15/07/2025 16:27,Transferencia bancaria,SCOTIABANK
20581,10/07/2025 10:37,18/07/2025 20:18,finalized,1073,1505,1,199.99,18/07/2025 20:18,digital,pLin
20762,10/07/2025 7:03,19/07/2025 4:24,finalized,341,1516,4,239.96,19/07/2025 4:24,digital,yapE
21527,10/07/2025 9:06,18/07/2025 12:41,finalized,341,1568,5,299.95,18/07/2025 12:41,efectivo,efectivo
22001,10/07/2025 1:58,19/07/2025 3:38,finalized,756,1598,2,39.98,19/07/2025 3:38,efectivo,efectivo
22315,10/07/2025 7:26,20/07/2025 6:02,finalized,1014,1619,3,149.94,20/07/2025 6:02,efectivo,efectivo
22514,10/07/2025 12:38,15/07/2025 17:32,finalized,1014,1632,2,99.96,15/07/2025 17:32,efectivo,efectivo
23569,10/07/2025 5:54,19/07/2025 9:08,finalized,478,1710,5,250.0,19/07/2025 9:08,Transferencia bancaria,Scotiabank
23783,10/07/2025 2:11,15/07/2025 16:48,finalized,738,1725,1,179.99,15/07/2025 16:48,digital,PliN
23891,10/07/2025 12:46,20/07/2025 5:38,finalized,1004,1733,1,399.98,20/07/2025 5:38,digital,yapE
24150,10/07/2025 18:36,21/07/2025 7:50,finalized,341,1749,4,239.96,21/07/2025 7:50,efectivo,efectivo
24554,10/07/2025 23:59,20/07/2025 22:19,finalized,379,1778,1,129.99,20/07/2025 22:19,digital,pLin
