sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
1664,20/03/2025 11:39,20/03/2025 11:39,created,478,126,4,200.0,20/03/2025 11:39,digital,YAPe
2584,20/03/2025 0:07,20/03/2025 0:07,created,579,198,5,199.95,20/03/2025 0:07,efectivo,efectivo
2623,20/03/2025 11:14,20/03/2025 11:14,created,579,202,2,79.98,20/03/2025 11:14,digital,PliN
3132,20/03/2025 3:25,20/03/2025 3:25,created,957,235,1,299.98,20/03/2025 3:25,Transferencia bancaria,bcp
3182,20/03/2025 21:04,20/03/2025 21:04,created,379,238,1,129.99,20/03/2025 21:04,digital,PliN
4439,20/03/2025 1:05,20/03/2025 1:05,created,341,329,2,119.98,20/03/2025 1:05,efectivo,efectivo
4669,20/03/2025 10:07,20/03/2025 10:07,created,957,344,1,299.98,20/03/2025 10:07,digital,YAPe
4679,20/03/2025 17:34,20/03/2025 17:34,created,957,345,1,299.98,20/03/2025 17:34,Transferencia bancaria,  Pichincha  
5343,20/03/2025 19:58,20/03/2025 19:58,created,379,390,1,129.99,20/03/2025 19:58,Transferencia bancaria,  Pichincha  
5379,20/03/2025 2:57,20/03/2025 2:57,created,1004,393,1,399.98,20/03/2025 2:57,efectivo,efectivo
5580,20/03/2025 13:54,20/03/2025 13:54,created,172,408,3,90.0,20/03/2025 13:54,efectivo,efectivo
6173,20/03/2025 17:27,20/03/2025 17:27,created,191,449,4,399.96,20/03/2025 17:27,digital,PliN
6416,20/03/2025 13:12,20/03/2025 13:12,created,1014,465,5,249.9,20/03/2025 13:12,Transferencia bancaria,BcP
6608,20/03/2025 10:18,20/03/2025 10:18,created,379,478,1,129.99,20/03/2025 10:18,Transferencia bancaria, BCP   
6609,20/03/2025 19:21,20/03/2025 19:21,created,379,478,1,129.99,20/03/2025 19:21,efectivo,efectivo
6920,20/03/2025 4:22,20/03/2025 4:22,created,1014,500,4,199.92,20/03/2025 4:22,digital,pLin
8144,20/03/2025 13:43,20/03/2025 13:43,created,341,587,3,179.97,20/03/2025 13:43,efectivo,efectivo
8346,20/03/2025 6:47,20/03/2025 6:47,created,579,604,4,159.96,20/03/2025 6:47,Transferencia bancaria,BcP
8663,20/03/2025 5:49,20/03/2025 5:49,created,379,627,1,129.99,20/03/2025 5:49,efectivo,efectivo
9255,20/03/2025 10:08,20/03/2025 10:08,created,957,671,1,299.98,20/03/2025 10:08,digital,yapE
9526,20/03/2025 8:32,20/03/2025 8:32,created,579,687,4,159.96,20/03/2025 8:32,Transferencia bancaria,SCOTIABANK
10417,20/03/2025 6:40,20/03/2025 6:40,created,1004,749,1,399.98,20/03/2025 6:40,efectivo,efectivo
11012,20/03/2025 14:09,30/03/2025 18:04,finalized,191,791,3,299.97,30/03/2025 18:04,Transferencia bancaria,scotiabank
12141,20/03/2025 21:29,24/03/2025 19:28,finalized,594,874,5,150.0,24/03/2025 19:28,efectivo,efectivo
12253,20/03/2025 10:57,26/03/2025 4:12,finalized,1004,882,1,399.98,26/03/2025 4:12,efectivo,efectivo
12573,20/03/2025 14:24,30/03/2025 22:42,finalized,191,909,5,499.95,30/03/2025 22:42,efectivo,efectivo
13317,20/03/2025 17:18,24/03/2025 5:13,finalized,478,962,4,200.0,24/03/2025 5:13,efectivo,efectivo
13378,20/03/2025 10:48,25/03/2025 16:01,finalized,379,966,1,129.99,25/03/2025 16:01,efectivo,efectivo
