sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
724,21/07/2025 16:07,21/07/2025 16:07,created,341,54,4,239.96,21/07/2025 16:07,digital,YAPe
730,21/07/2025 19:25,21/07/2025 19:25,created,1014,55,3,149.94,21/07/2025 19:25,digital,pLin
1804,21/07/2025 8:55,21/07/2025 8:55,created,957,140,1,299.98,21/07/2025 8:55,digital,PliN
2205,21/07/2025 2:43,21/07/2025 2:43,created,862,173,1,24.99,21/07/2025 2:43,efectivo,efectivo
3315,21/07/2025 21:54,21/07/2025 21:54,created,957,247,1,299.98,21/07/2025 21:54,Transferencia bancaria,pichincha
3432,21/07/2025 8:36,21/07/2025 8:36,created,191,255,4,399.96,21/07/2025 8:36,digital,YAPe
3514,21/07/2025 10:59,21/07/2025 10:59,created,1073,260,1,199.99,21/07/2025 10:59,digital,pLin
3760,21/07/2025 19:12,21/07/2025 19:12,created,191,280,4,399.96,21/07/2025 19:12,Transferencia bancaria,bbvA
3926,21/07/2025 18:37,21/07/2025 18:37,created,341,290,4,239.96,21/07/2025 18:37,efectivo,efectivo
4018,21/07/2025 2:16,21/07/2025 2:16,created,478,297,3,150.0,21/07/2025 2:16,efectivo,efectivo
4092,21/07/2025 11:04,21/07/2025 11:04,created,341,305,1,59.99,21/07/2025 11:04,efectivo,efectivo
4457,21/07/2025 4:07,21/07/2025 4:07,created,379,330,1,129.99,21/07/2025 4:07,efectivo,efectivo
5003,21/07/2025 10:09,21/07/2025 10:09,created,957,369,1,299.98,21/07/2025 10:09,efectivo,efectivo
5212,21/07/2025 3:55,21/07/2025 3:55,created,1014,382,5,249.9,21/07/2025 3:55,digital,YAPe
5695,21/07/2025 11:13,21/07/2025 11:13,created,341,419,2,119.98,21/07/2025 11:13,Transferencia bancaria,BBVA   
5703,21/07/2025 4:19,21/07/2025 4:19,created,957,420,1,299.98,21/07/2025 4:19,Transferencia bancaria,Interbank
5895,21/07/2025 3:58,21/07/2025 3:58,created,1073,434,1,199.99,21/07/2025 3:58,efectivo,efectivo
6760,21/07/2025 23:08,21/07/2025 23:08,created,341,487,3,179.97,21/07/2025 23:08,digital,pLin
7055,21/07/2025 1:49,21/07/2025 1:49,created,1014,510,4,199.92,21/07/2025 1:49,Transferencia bancaria, BCP   
8353,21/07/2025 14:06,21/07/2025 14:06,created,1004,605,1,399.98,21/07/2025 14:06,Transferencia bancaria,scotiabank
8496,21/07/2025 7:39,21/07/2025 7:39,created,579,616,4,159.96,21/07/2025 7:39,Transferencia bancaria,BcP
8772,21/07/2025 13:52,21/07/2025 13:52,created,957,634,1,299.98,21/07/2025 13:52,efectivo,efectivo
10104,21/07/2025 0:39,21/07/2025 0:39,created,478,729,2,100.0,21/07/2025 0:39,efectivo,efectivo
10117,21/07/2025 19:23,21/07/2025 19:23,created,341,730,4,239.96,21/07/2025 19:23,digital,yapE
10458,21/07/2025 13:55,21/07/2025 13:55,created,379,750,1,129.99,21/07/2025 13:55,efectivo,efectivo
10547,21/07/2025 9:24,21/07/2025 9:24,created,1004,756,1,399.98,21/07/2025 9:24,digital,PliN
10777,21/07/2025 7:39,21/07/2025 7:39,created,191,773,4,399.96,21/07/2025 7:39,efectivo,efectivo
10940,21/07/2025 7:26,21/07/2025 7:26,created,1073,788,1,199.99,21/07/2025 7:26,digital,YAPe
10969,21/07/2025 22:03,21/07/2025 22:03,created,341,790,5,299.95,21/07/2025 22:03,digital,yapE
11191,21/07/2025 1:56,25/07/2025 23:54,finalized,1014,805,4,199.92,25/07/2025 23:54,digital,pLin
11228,21/07/2025 20:38,27/07/2025 12:26,finalized,579,809,4,159.96,27/07/2025 12:26,efectivo,efectivo
11636,21/07/2025 12:44,27/07/2025 22:21,finalized,1004,841,1,399.98,27/07/2025 22:21,Transferencia bancaria,BBVA   
11723,21/07/2025 13:50,26/07/2025 16:16,finalized,341,846,4,239.96,26/07/2025 16:16,digital,PliN
14439,21/07/2025 22:49,31/07/2025 17:40,finalized,341,1042,2,119.98,31/07/2025 17:40,efectivo,efectivo
