sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
110,09/07/2025 9:53,09/07/2025 9:53,created,1004,9,1,399.98,09/07/2025 9:53,efectivo,efectivo
266,09/07/2025 18:34,09/07/2025 18:34,created,379,19,1,129.99,09/07/2025 18:34,efectivo,efectivo
831,09/07/2025 10:47,09/07/2025 10:47,created,1073,62,1,199.99,09/07/2025 10:47,efectivo,efectivo
1112,09/07/2025 12:01,09/07/2025 12:01,created,579,83,5,199.95,09/07/2025 12:01,Transferencia bancaria,PichinchA
1604,09/07/2025 16:01,09/07/2025 16:01,created,1004,123,1,399.98,09/07/2025 16:01,efectivo,efectivo
1678,09/07/2025 23:14,09/07/2025 23:14,created,191,127,1,99.99,09/07/2025 23:14,Transferencia bancaria,  Pichincha  
1874,09/07/2025 8:56,09/07/2025 8:56,created,1004,145,1,399.98,09/07/2025 8:56,Transferencia bancaria,IntERBANK 
2237,09/07/2025 7:20,09/07/2025 7:20,created,579,174,1,39.99,09/07/2025 7:20,digital,yapE
2563,09/07/2025 9:49,09/07/2025 9:49,created,478,197,1,50.0,09/07/2025 9:49,Transferencia bancaria,  Pichincha  
3216,09/07/2025 1:57,09/07/2025 1:57,created,957,241,1,299.98,09/07/2025 1:57,Transferencia bancaria,bcp
4227,09/07/2025 16:45,09/07/2025 16:45,created,1073,316,1,199.99,09/07/2025 16:45,digital,pLin
4477,09/07/2025 22:59,09/07/2025 22:59,created,341,331,1,59.99,09/07/2025 22:59,efectivo,efectivo
5160,09/07/2025 22:27,09/07/2025 22:27,created,191,377,2,199.98,09/07/2025 22:27,digital,PliN
5311,09/07/2025 3:55,09/07/2025 3:55,created,957,388,1,299.98,09/07/2025 3:55,Transferencia bancaria, BCP   
6360,09/07/2025 21:15,09/07/2025 21:15,created,191,460,4,399.96,09/07/2025 21:15,efectivo,efectivo
7924,09/07/2025 6:20,09/07/2025 6:20,created,341,569,5,299.95,09/07/2025 6:20,digital,yapE
9311,09/07/2025 5:03,09/07/2025 5:03,created,379,674,1,129.99,09/07/2025 5:03,Transferencia bancaria,scotiabank
9528,09/07/2025 12:05,09/07/2025 12:05,created,379,687,1,129.99,09/07/2025 12:05,digital,yapE
9802,09/07/2025 15:03,09/07/2025 15:03,created,341,704,3,179.97,09/07/2025 15:03,efectivo,efectivo
