sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
259,31/01/2025 21:06,31/01/2025 21:06,created,478,19,4,200.0,31/01/2025 21:06,digital,PliN
620,31/01/2025 2:27,31/01/2025 2:27,created,341,46,5,299.95,31/01/2025 2:27,digital,pLin
885,31/01/2025 6:46,31/01/2025 6:46,created,957,66,1,299.98,31/01/2025 6:46,efectivo,efectivo
1278,31/01/2025 23:40,31/01/2025 23:40,created,543,95,4,100.0,31/01/2025 23:40,Transferencia bancaria,  Pichincha  
1426,31/01/2025 15:17,31/01/2025 15:17,created,1014,107,3,149.94,31/01/2025 15:17,Transferencia bancaria,SCOTIABANK
1677,31/01/2025 19:21,31/01/2025 19:21,created,341,127,2,119.98,31/01/2025 19:21,Transferencia bancaria,SCOTIABANK
2877,31/01/2025 2:50,31/01/2025 2:50,created,341,218,2,119.98,31/01/2025 2:50,Transferencia bancaria, BCP   
6601,31/01/2025 21:23,31/01/2025 21:23,created,579,478,3,119.97,31/01/2025 21:23,efectivo,efectivo
6618,31/01/2025 12:58,31/01/2025 12:58,created,1014,479,5,249.9,31/01/2025 12:58,efectivo,efectivo
6794,31/01/2025 10:21,31/01/2025 10:21,created,1004,490,1,399.98,31/01/2025 10:21,efectivo,efectivo
8679,31/01/2025 1:03,31/01/2025 1:03,created,341,628,1,59.99,31/01/2025 1:03,digital,yapE
8863,31/01/2025 9:00,31/01/2025 9:00,created,579,639,1,39.99,31/01/2025 9:00,efectivo,efectivo
10015,31/01/2025 0:59,31/01/2025 0:59,created,341,722,3,179.97,31/01/2025 0:59,digital,YAPe
11199,31/01/2025 11:24,06/02/2025 11:38,finalized,579,805,2,79.98,06/02/2025 11:38,efectivo,efectivo
11379,31/01/2025 22:48,10/02/2025 18:47,finalized,1004,822,1,399.98,10/02/2025 18:47,Transferencia bancaria,Interbank
11932,31/01/2025 23:35,07/02/2025 23:18,finalized,341,861,4,239.96,07/02/2025 23:18,efectivo,efectivo
12340,31/01/2025 3:43,09/02/2025 16:46,finalized,478,889,4,200.0,09/02/2025 16:46,efectivo,efectivo
12681,31/01/2025 21:45,08/02/2025 17:13,finalized,957,918,1,299.98,08/02/2025 17:13,digital,YAPe
12710,31/01/2025 11:36,06/02/2025 12:47,finalized,379,921,1,129.99,06/02/2025 12:47,digital,pLin
13056,31/01/2025 21:30,11/02/2025 20:14,finalized,116,944,3,134.97,11/02/2025 20:14,digital,yapE
13429,31/01/2025 7:51,07/02/2025 19:24,finalized,1073,970,1,199.99,07/02/2025 19:24,digital,pLin
14222,31/01/2025 12:37,03/02/2025 15:52,finalized,977,1024,3,89.97,03/02/2025 15:52,efectivo,efectivo
14238,31/01/2025 22:59,05/02/2025 22:38,finalized,191,1024,4,399.96,05/02/2025 22:38,efectivo,efectivo
16529,31/01/2025 4:31,08/02/2025 5:04,finalized,1073,1205,1,199.99,08/02/2025 5:04,digital,YAPe
16726,31/01/2025 16:08,08/02/2025 10:34,finalized,1004,1220,1,399.98,08/02/2025 10:34,Transferencia bancaria,bbvA
17471,31/01/2025 13:34,11/02/2025 1:36,finalized,1004,1274,1,399.98,11/02/2025 1:36,efectivo,efectivo
17850,31/01/2025 9:10,07/02/2025 19:53,finalized,957,1299,1,299.98,07/02/2025 19:53,efectivo,efectivo
18019,31/01/2025 0:18,09/02/2025 6:52,finalized,341,1312,5,299.95,09/02/2025 6:52,efectivo,efectivo
18183,31/01/2025 18:07,04/02/2025 16:02,finalized,957,1330,1,299.98,04/02/2025 16:02,Transferencia bancaria,pichincha
18224,31/01/2025 11:24,04/02/2025 3:19,finalized,478,1333,5,250.0,04/02/2025 3:19,Transferencia bancaria,IntERBANK 
18484,31/01/2025 20:19,08/02/2025 16:37,finalized,478,1352,5,250.0,08/02/2025 16:37,digital,YAPe
18661,31/01/2025 11:16,11/02/2025 5:13,finalized,478,1365,5,250.0,11/02/2025 5:13,Transferencia bancaria,BCP
18662,31/01/2025 23:34,09/02/2025 5:34,finalized,379,1365,1,129.99,09/02/2025 5:34,digital,pLin
19596,31/01/2025 9:15,04/02/2025 21:38,finalized,341,1433,2,119.98,04/02/2025 21:38,digital,pLin
20079,31/01/2025 11:55,10/02/2025 0:28,finalized,341,1468,3,179.97,10/02/2025 0:28,Transferencia bancaria,BCP
20827,31/01/2025 14:21,09/02/2025 4:59,finalized,191,1521,3,299.97,09/02/2025 4:59,Transferencia bancaria,IntERBANK 
20987,31/01/2025 23:06,09/02/2025 8:09,finalized,1004,1534,1,399.98,09/02/2025 8:09,digital,pLin
22009,31/01/2025 13:24,07/02/2025 18:42,finalized,341,1598,2,119.98,07/02/2025 18:42,digital,pLin
22081,31/01/2025 7:58,06/02/2025 0:41,finalized,191,1602,3,299.97,06/02/2025 0:41,digital,YAPe
22097,31/01/2025 15:04,08/02/2025 9:17,finalized,478,1603,3,150.0,08/02/2025 9:17,Transferencia bancaria,Scotiabank
22144,31/01/2025 20:16,07/02/2025 5:08,finalized,1004,1607,1,399.98,07/02/2025 5:08,efectivo,efectivo
22523,31/01/2025 16:13,07/02/2025 11:40,finalized,341,1632,4,239.96,07/02/2025 11:40,Transferencia bancaria,scotiabank
22710,31/01/2025 4:47,09/02/2025 1:51,finalized,191,1646,2,199.98,09/02/2025 1:51,digital,pLin
22973,31/01/2025 1:36,03/02/2025 4:13,finalized,579,1663,5,199.95,03/02/2025 4:13,Transferencia bancaria,bcp
23003,31/01/2025 8:29,07/02/2025 6:43,finalized,379,1664,1,129.99,07/02/2025 6:43,efectivo,efectivo
23033,31/01/2025 13:10,06/02/2025 4:33,finalized,1014,1670,5,249.9,06/02/2025 4:33,efectivo,efectivo
23951,31/01/2025 3:32,03/02/2025 11:19,finalized,379,1737,1,129.99,03/02/2025 11:19,Transferencia bancaria,pichincha
24152,31/01/2025 4:43,06/02/2025 8:24,finalized,341,1749,3,179.97,06/02/2025 8:24,efectivo,efectivo
24424,31/01/2025 9:07,05/02/2025 8:21,finalized,1014,1768,1,49.98,05/02/2025 8:21,Transferencia bancaria,  Pichincha  
24786,31/01/2025 15:09,03/02/2025 16:56,finalized,811,1794,1,109.95,03/02/2025 16:56,Transferencia bancaria,BcP
24832,31/01/2025 6:30,08/02/2025 4:39,finalized,957,1797,1,299.98,08/02/2025 4:39,digital,pLin
25363,31/01/2025 14:50,08/02/2025 16:26,finalized,1004,1830,1,399.98,08/02/2025 16:26,Transferencia bancaria,scotiabank
25426,31/01/2025 6:44,08/02/2025 22:26,finalized,379,1833,1,129.99,08/02/2025 22:26,efectivo,efectivo
25510,31/01/2025 20:32,07/02/2025 5:57,finalized,917,1840,5,109.95,07/02/2025 5:57,digital,PliN
25975,31/01/2025 6:15,10/02/2025 23:41,finalized,1014,1870,1,49.98,10/02/2025 23:41,Transferencia bancaria,pichincha
26035,31/01/2025 14:48,11/02/2025 6:33,finalized,341,1873,1,59.99,11/02/2025 6:33,efectivo,efectivo
26652,31/01/2025 22:31,07/02/2025 19:38,finalized,478,1915,4,200.0,07/02/2025 19:38,efectivo,efectivo
26767,31/01/2025 15:53,09/02/2025 7:00,finalized,341,1921,3,179.97,09/02/2025 7:00,digital,PliN
27494,31/01/2025 21:40,11/02/2025 14:44,finalized,379,1970,1,129.99,11/02/2025 14:44,efectivo,efectivo
27578,31/01/2025 1:34,04/02/2025 16:57,finalized,341,1975,2,119.98,04/02/2025 16:57,digital,yapE
27792,31/01/2025 21:49,08/02/2025 11:19,finalized,1014,1989,4,199.92,08/02/2025 11:19,Transferencia bancaria,Scotiabank
29188,31/01/2025 12:58,09/02/2025 7:34,finalized,1014,2091,1,49.98,09/02/2025 7:34,efectivo,efectivo
29201,31/01/2025 11:57,04/02/2025 22:39,finalized,341,2091,3,179.97,04/02/2025 22:39,digital,YAPe
29441,31/01/2025 14:13,08/02/2025 15:32,finalized,478,2112,2,100.0,08/02/2025 15:32,digital,pLin
29466,31/01/2025 11:22,04/02/2025 21:55,finalized,579,2113,2,79.98,04/02/2025 21:55,digital,PliN
30052,31/01/2025 17:24,04/02/2025 9:19,finalized,1073,2153,1,199.99,04/02/2025 9:19,digital,yapE
30113,31/01/2025 15:05,11/02/2025 13:20,finalized,957,2156,1,299.98,11/02/2025 13:20,digital,YAPe
30288,31/01/2025 1:02,07/02/2025 21:49,finalized,881,2170,1,24.99,07/02/2025 21:49,efectivo,efectivo
30725,31/01/2025 7:34,10/02/2025 8:36,finalized,379,2204,1,129.99,10/02/2025 8:36,Transferencia bancaria,bcp
31440,31/01/2025 10:22,09/02/2025 17:16,finalized,478,2252,2,100.0,09/02/2025 17:16,efectivo,efectivo
31719,31/01/2025 14:35,08/02/2025 17:38,finalized,478,2274,2,100.0,08/02/2025 17:38,efectivo,efectivo
31773,31/01/2025 14:58,11/02/2025 10:38,finalized,1073,2278,1,199.99,11/02/2025 10:38,efectivo,efectivo
31867,31/01/2025 23:02,10/02/2025 20:24,finalized,341,2286,4,239.96,10/02/2025 20:24,efectivo,efectivo
33039,31/01/2025 16:09,06/02/2025 0:28,finalized,1004,2369,1,399.98,06/02/2025 0:28,Transferencia bancaria, BCP   
34306,31/01/2025 9:25,03/02/2025 17:10,finalized,341,2462,5,299.95,03/02/2025 17:10,digital,pLin
34411,31/01/2025 2:24,08/02/2025 7:36,finalized,1014,2469,1,49.98,08/02/2025 7:36,Transferencia bancaria,PichinchA
34846,31/01/2025 4:29,04/02/2025 11:45,finalized,379,2502,1,129.99,04/02/2025 11:45,digital,YAPe
35048,31/01/2025 11:37,09/02/2025 12:41,finalized,478,2517,3,150.0,09/02/2025 12:41,efectivo,efectivo
35608,31/01/2025 9:26,06/02/2025 9:18,finalized,478,2560,3,150.0,06/02/2025 9:18,digital,PliN
36208,31/01/2025 6:47,05/02/2025 19:55,finalized,379,2605,1,129.99,05/02/2025 19:55,efectivo,efectivo
36428,31/01/2025 0:52,10/02/2025 14:13,finalized,191,2618,1,99.99,10/02/2025 14:13,Transferencia bancaria, BCP   
36714,31/01/2025 20:37,04/02/2025 16:18,finalized,1073,2640,1,199.99,04/02/2025 16:18,digital,YAPe
36997,31/01/2025 23:30,05/02/2025 13:55,finalized,379,2658,1,129.99,05/02/2025 13:55,efectivo,efectivo
38552,31/01/2025 15:39,07/02/2025 11:36,finalized,341,2769,3,179.97,07/02/2025 11:36,Transferencia bancaria,IntERBANK 
39459,31/01/2025 7:02,03/02/2025 7:16,finalized,478,2831,4,200.0,03/02/2025 7:16,digital,yapE
39597,31/01/2025 13:50,09/02/2025 2:57,finalized,379,2842,1,129.99,09/02/2025 2:57,digital,yapE
39670,31/01/2025 10:03,08/02/2025 10:51,finalized,379,2847,1,129.99,08/02/2025 10:51,digital,yapE
39791,31/01/2025 14:23,05/02/2025 20:35,finalized,1004,2857,1,399.98,05/02/2025 20:35,Transferencia bancaria,BcP
40320,31/01/2025 22:07,07/02/2025 18:10,finalized,1004,2899,1,399.98,07/02/2025 18:10,digital,YAPe
40386,31/01/2025 13:26,11/02/2025 9:36,finalized,1073,2905,1,199.99,11/02/2025 9:36,Transferencia bancaria,BCP
41227,31/01/2025 5:33,06/02/2025 17:53,finalized,249,2968,5,274.85,06/02/2025 17:53,digital,YAPe
41811,31/01/2025 2:01,04/02/2025 14:13,finalized,478,3020,5,250.0,04/02/2025 14:13,Transferencia bancaria, Scotiabank
41851,31/01/2025 17:52,11/02/2025 14:40,finalized,379,3022,1,129.99,11/02/2025 14:40,digital,YAPe
42310,31/01/2025 20:31,06/02/2025 14:41,finalized,1004,3056,1,399.98,06/02/2025 14:41,digital,PliN
42359,31/01/2025 15:11,06/02/2025 4:14,finalized,478,3061,3,150.0,06/02/2025 4:14,Transferencia bancaria,BcP
43170,31/01/2025 6:28,03/02/2025 16:41,finalized,579,3126,5,199.95,03/02/2025 16:41,efectivo,efectivo
44321,31/01/2025 9:22,10/02/2025 4:03,finalized,191,3200,1,99.99,10/02/2025 4:03,digital,pLin
