sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
142,29/07/2025 23:18,29/07/2025 23:18,created,1073,12,1,199.99,29/07/2025 23:18,efectivo,efectivo
280,29/07/2025 15:15,29/07/2025 15:15,created,1073,21,1,199.99,29/07/2025 15:15,digital,YAPe
2682,29/07/2025 14:40,29/07/2025 14:40,created,341,205,3,179.97,29/07/2025 14:40,digital,yapE
3156,29/07/2025 1:45,29/07/2025 1:45,created,957,237,1,299.98,29/07/2025 1:45,digital,pLin
3612,29/07/2025 23:01,29/07/2025 23:01,created,1004,270,1,399.98,29/07/2025 23:01,Transferencia bancaria,pichincha
5859,29/07/2025 20:03,29/07/2025 20:03,created,379,431,1,129.99,29/07/2025 20:03,Transferencia bancaria,BBVA   
5880,29/07/2025 20:31,29/07/2025 20:31,created,774,433,4,191.96,29/07/2025 20:31,digital,pLin
6145,29/07/2025 15:30,29/07/2025 15:30,created,44,446,1,59.99,29/07/2025 15:30,Transferencia bancaria,PichinchA
6494,29/07/2025 7:12,29/07/2025 7:12,created,478,468,2,100.0,29/07/2025 7:12,efectivo,efectivo
6669,29/07/2025 9:46,29/07/2025 9:46,created,478,482,1,50.0,29/07/2025 9:46,efectivo,efectivo
7339,29/07/2025 4:09,29/07/2025 4:09,created,379,531,1,129.99,29/07/2025 4:09,efectivo,efectivo
7832,29/07/2025 6:24,29/07/2025 6:24,created,881,564,1,24.99,29/07/2025 6:24,digital,pLin
7934,29/07/2025 14:16,29/07/2025 14:16,created,478,570,3,150.0,29/07/2025 14:16,Transferencia bancaria,BBVA   
7961,29/07/2025 18:56,29/07/2025 18:56,created,341,573,3,179.97,29/07/2025 18:56,efectivo,efectivo
8232,29/07/2025 17:01,29/07/2025 17:01,created,278,596,5,224.95,29/07/2025 17:01,efectivo,efectivo
8340,29/07/2025 10:44,29/07/2025 10:44,created,341,603,5,299.95,29/07/2025 10:44,Transferencia bancaria,scotiabank
8834,29/07/2025 17:53,29/07/2025 17:53,created,379,637,1,129.99,29/07/2025 17:53,efectivo,efectivo
8864,29/07/2025 8:21,29/07/2025 8:21,created,478,639,4,200.0,29/07/2025 8:21,digital,yapE
9373,29/07/2025 2:45,29/07/2025 2:45,created,869,679,4,99.96,29/07/2025 2:45,digital,pLin
9412,29/07/2025 1:37,29/07/2025 1:37,created,191,680,5,499.95,29/07/2025 1:37,efectivo,efectivo
9896,29/07/2025 16:18,29/07/2025 16:18,created,957,712,1,299.98,29/07/2025 16:18,digital,yapE
10632,29/07/2025 7:16,29/07/2025 7:16,created,957,761,1,299.98,29/07/2025 7:16,efectivo,efectivo
11196,29/07/2025 21:17,09/08/2025 13:55,finalized,1014,805,5,249.9,09/08/2025 13:55,efectivo,efectivo
11227,29/07/2025 16:56,02/08/2025 19:13,finalized,730,809,5,124.95,02/08/2025 19:13,digital,yapE
12765,29/07/2025 2:17,03/08/2025 11:59,finalized,341,925,1,59.99,03/08/2025 11:59,Transferencia bancaria,scotiabank
12829,29/07/2025 16:59,08/08/2025 9:26,finalized,379,929,1,129.99,08/08/2025 9:26,digital,pLin
13396,29/07/2025 9:00,02/08/2025 11:55,finalized,341,967,1,59.99,02/08/2025 11:55,Transferencia bancaria,PichinchA
