sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
921,18/04/2025 1:10,18/04/2025 1:10,created,379,69,1,129.99,18/04/2025 1:10,digital,YAPe
1841,18/04/2025 9:07,18/04/2025 9:07,created,1004,142,1,399.98,18/04/2025 9:07,Transferencia bancaria, BCP   
2392,18/04/2025 19:41,18/04/2025 19:41,created,744,187,4,59.96,18/04/2025 19:41,Transferencia bancaria,pichincha
3338,18/04/2025 22:41,18/04/2025 22:41,created,379,248,1,129.99,18/04/2025 22:41,Transferencia bancaria,scotiabank
3647,18/04/2025 18:13,18/04/2025 18:13,created,957,272,1,299.98,18/04/2025 18:13,Transferencia bancaria,  Pichincha  
5519,18/04/2025 16:52,18/04/2025 16:52,created,341,404,4,239.96,18/04/2025 16:52,Transferencia bancaria,bbvA
6476,18/04/2025 13:01,18/04/2025 13:01,created,1014,468,3,149.94,18/04/2025 13:01,efectivo,efectivo
7618,18/04/2025 13:19,18/04/2025 13:19,created,1073,550,1,199.99,18/04/2025 13:19,digital,pLin
8343,18/04/2025 11:14,18/04/2025 11:14,created,341,603,4,239.96,18/04/2025 11:14,efectivo,efectivo
8732,18/04/2025 7:49,18/04/2025 7:49,created,1073,633,1,199.99,18/04/2025 7:49,efectivo,efectivo
9031,18/04/2025 3:27,18/04/2025 3:27,created,957,650,1,299.98,18/04/2025 3:27,digital,PliN
9235,18/04/2025 17:14,18/04/2025 17:14,created,579,668,3,119.97,18/04/2025 17:14,efectivo,efectivo
9257,18/04/2025 4:52,18/04/2025 4:52,created,579,671,1,39.99,18/04/2025 4:52,digital,pLin
9305,18/04/2025 8:33,18/04/2025 8:33,created,787,674,4,127.96,18/04/2025 8:33,efectivo,efectivo
9345,18/04/2025 5:19,18/04/2025 5:19,created,341,676,5,299.95,18/04/2025 5:19,digital,YAPe
9428,18/04/2025 22:51,18/04/2025 22:51,created,579,682,5,199.95,18/04/2025 22:51,Transferencia bancaria,Scotiabank
9936,18/04/2025 3:43,18/04/2025 3:43,created,579,715,4,159.96,18/04/2025 3:43,Transferencia bancaria,BCP
10149,18/04/2025 11:36,18/04/2025 11:36,created,341,731,2,119.98,18/04/2025 11:36,efectivo,efectivo
10425,18/04/2025 4:30,18/04/2025 4:30,created,478,749,4,200.0,18/04/2025 4:30,Transferencia bancaria,SCOTIABANK
11709,18/04/2025 13:29,26/04/2025 15:43,finalized,957,846,1,299.98,26/04/2025 15:43,digital,PliN
12017,18/04/2025 17:01,26/04/2025 7:17,finalized,379,866,1,129.99,26/04/2025 7:17,digital,yapE
12409,18/04/2025 15:25,24/04/2025 6:34,finalized,379,895,1,129.99,24/04/2025 6:34,efectivo,efectivo
12426,18/04/2025 11:56,22/04/2025 1:43,finalized,191,897,1,99.99,22/04/2025 1:43,efectivo,efectivo
12997,18/04/2025 17:42,27/04/2025 7:24,finalized,749,941,1,17.99,27/04/2025 7:24,Transferencia bancaria, Scotiabank
13095,18/04/2025 9:01,22/04/2025 18:59,finalized,478,947,1,50.0,22/04/2025 18:59,efectivo,efectivo
13692,18/04/2025 13:03,23/04/2025 12:55,finalized,1004,992,1,399.98,23/04/2025 12:55,efectivo,efectivo
14033,18/04/2025 5:11,24/04/2025 22:31,finalized,1014,1014,5,249.9,24/04/2025 22:31,Transferencia bancaria, BCP   
14362,18/04/2025 13:55,29/04/2025 12:55,finalized,341,1034,5,299.95,29/04/2025 12:55,digital,yapE
15773,18/04/2025 8:23,25/04/2025 6:50,finalized,1073,1147,1,199.99,25/04/2025 6:50,digital,yapE
15979,18/04/2025 9:52,23/04/2025 22:20,finalized,926,1159,3,47.97,23/04/2025 22:20,Transferencia bancaria,bbvA
18280,18/04/2025 18:39,28/04/2025 21:01,finalized,379,1337,1,129.99,28/04/2025 21:01,efectivo,efectivo
19078,18/04/2025 3:09,25/04/2025 20:34,finalized,1014,1392,4,199.92,25/04/2025 20:34,efectivo,efectivo
19117,18/04/2025 10:41,26/04/2025 10:33,finalized,1073,1394,1,199.99,26/04/2025 10:33,digital,PliN
19214,18/04/2025 14:00,25/04/2025 20:57,finalized,379,1404,1,129.99,25/04/2025 20:57,digital,yapE
19486,18/04/2025 21:40,26/04/2025 4:02,finalized,1073,1426,1,199.99,26/04/2025 4:02,efectivo,efectivo
19727,18/04/2025 6:44,24/04/2025 20:26,finalized,191,1443,3,299.97,24/04/2025 20:26,Transferencia bancaria,  Pichincha  
20225,18/04/2025 14:45,27/04/2025 11:14,finalized,191,1480,2,199.98,27/04/2025 11:14,digital,YAPe
20480,18/04/2025 2:50,25/04/2025 13:00,finalized,957,1498,1,299.98,25/04/2025 13:00,Transferencia bancaria,  Pichincha  
21263,18/04/2025 11:39,23/04/2025 17:58,finalized,1004,1552,1,399.98,23/04/2025 17:58,efectivo,efectivo
22093,18/04/2025 0:36,22/04/2025 7:22,finalized,1004,1603,1,399.98,22/04/2025 7:22,Transferencia bancaria,PichinchA
23277,18/04/2025 21:35,28/04/2025 21:02,finalized,1073,1688,1,199.99,28/04/2025 21:02,Transferencia bancaria,bcp
23686,18/04/2025 23:40,24/04/2025 15:25,finalized,1073,1717,1,199.99,24/04/2025 15:25,efectivo,efectivo
25939,18/04/2025 0:05,28/04/2025 8:29,finalized,1014,1868,1,49.98,28/04/2025 8:29,Transferencia bancaria,Interbank
26051,18/04/2025 10:26,25/04/2025 16:17,finalized,1014,1875,3,149.94,25/04/2025 16:17,digital,PliN
26217,18/04/2025 14:44,27/04/2025 5:13,finalized,341,1887,5,299.95,27/04/2025 5:13,Transferencia bancaria,SCOTIABANK
27076,18/04/2025 8:25,25/04/2025 20:55,finalized,478,1940,4,200.0,25/04/2025 20:55,digital,PliN
27101,18/04/2025 12:58,29/04/2025 8:41,finalized,379,1942,1,129.99,29/04/2025 8:41,digital,yapE
27535,18/04/2025 16:39,25/04/2025 2:50,finalized,478,1972,4,200.0,25/04/2025 2:50,efectivo,efectivo
27682,18/04/2025 13:58,29/04/2025 6:04,finalized,379,1981,1,129.99,29/04/2025 6:04,Transferencia bancaria,scotiabank
29039,18/04/2025 1:52,23/04/2025 23:59,finalized,478,2080,3,150.0,23/04/2025 23:59,digital,pLin
29144,18/04/2025 10:20,27/04/2025 16:59,finalized,379,2087,1,129.99,27/04/2025 16:59,Transferencia bancaria,  Pichincha  
29856,18/04/2025 19:21,26/04/2025 21:49,finalized,341,2137,2,119.98,26/04/2025 21:49,Transferencia bancaria,scotiabank
30445,18/04/2025 3:32,25/04/2025 2:27,finalized,478,2183,4,200.0,25/04/2025 2:27,digital,pLin
31210,18/04/2025 22:29,28/04/2025 2:44,finalized,478,2236,4,200.0,28/04/2025 2:44,efectivo,efectivo
31363,18/04/2025 13:10,23/04/2025 9:43,finalized,1014,2247,1,49.98,23/04/2025 9:43,efectivo,efectivo
31683,18/04/2025 0:50,25/04/2025 1:08,finalized,379,2270,1,129.99,25/04/2025 1:08,Transferencia bancaria,pichincha
31713,18/04/2025 14:33,25/04/2025 18:53,finalized,341,2273,4,239.96,25/04/2025 18:53,Transferencia bancaria,SCOTIABANK
31741,18/04/2025 18:21,28/04/2025 18:55,finalized,191,2276,2,199.98,28/04/2025 18:55,efectivo,efectivo
32424,18/04/2025 10:05,22/04/2025 7:37,finalized,341,2322,1,59.99,22/04/2025 7:37,Transferencia bancaria,Scotiabank
32515,18/04/2025 18:20,25/04/2025 22:20,finalized,341,2328,3,179.97,25/04/2025 22:20,digital,PliN
32887,18/04/2025 7:12,28/04/2025 21:29,finalized,341,2361,3,179.97,28/04/2025 21:29,efectivo,efectivo
33855,18/04/2025 17:38,22/04/2025 4:53,finalized,379,2430,1,129.99,22/04/2025 4:53,Transferencia bancaria,BCP
33894,18/04/2025 23:51,28/04/2025 23:31,finalized,478,2433,1,50.0,28/04/2025 23:31,efectivo,efectivo
34212,18/04/2025 3:42,24/04/2025 3:56,finalized,1004,2455,1,399.98,24/04/2025 3:56,Transferencia bancaria,  Pichincha  
34215,18/04/2025 9:02,26/04/2025 22:21,finalized,579,2455,3,119.97,26/04/2025 22:21,efectivo,efectivo
34407,18/04/2025 0:09,23/04/2025 16:42,finalized,1073,2469,1,199.99,23/04/2025 16:42,efectivo,efectivo
35300,18/04/2025 18:05,25/04/2025 20:26,finalized,957,2537,1,299.98,25/04/2025 20:26,digital,pLin
36642,18/04/2025 5:52,27/04/2025 13:20,finalized,1004,2633,1,399.98,27/04/2025 13:20,digital,pLin
36905,18/04/2025 0:18,28/04/2025 17:27,finalized,341,2652,4,239.96,28/04/2025 17:27,efectivo,efectivo
37353,18/04/2025 22:11,25/04/2025 11:19,finalized,957,2685,1,299.98,25/04/2025 11:19,Transferencia bancaria,BCP
37515,18/04/2025 23:08,24/04/2025 1:33,finalized,803,2698,1,399.99,24/04/2025 1:33,efectivo,efectivo
37576,18/04/2025 0:30,28/04/2025 10:26,finalized,478,2703,5,250.0,28/04/2025 10:26,efectivo,efectivo
37819,18/04/2025 3:28,23/04/2025 6:58,finalized,957,2719,1,299.98,23/04/2025 6:58,efectivo,efectivo
37866,18/04/2025 3:39,26/04/2025 22:58,finalized,1014,2723,4,199.92,26/04/2025 22:58,efectivo,efectivo
38222,18/04/2025 21:54,26/04/2025 1:57,finalized,379,2748,1,129.99,26/04/2025 1:57,efectivo,efectivo
40206,18/04/2025 13:58,23/04/2025 9:48,finalized,1014,2890,5,249.9,23/04/2025 9:48,efectivo,efectivo
40414,18/04/2025 5:30,23/04/2025 17:15,finalized,1014,2907,4,199.92,23/04/2025 17:15,digital,pLin
40617,18/04/2025 3:57,22/04/2025 10:04,finalized,191,2919,5,499.95,22/04/2025 10:04,efectivo,efectivo
40702,18/04/2025 18:38,21/04/2025 22:16,finalized,379,2926,1,129.99,21/04/2025 22:16,digital,yapE
40857,18/04/2025 4:01,28/04/2025 8:07,finalized,341,2936,2,119.98,28/04/2025 8:07,digital,pLin
41037,18/04/2025 17:16,21/04/2025 23:53,finalized,478,2954,4,200.0,21/04/2025 23:53,Transferencia bancaria,Scotiabank
41309,18/04/2025 20:10,24/04/2025 11:59,finalized,1004,2974,1,399.98,24/04/2025 11:59,efectivo,efectivo
42340,18/04/2025 14:36,22/04/2025 10:21,finalized,1073,3059,1,199.99,22/04/2025 10:21,efectivo,efectivo
42886,18/04/2025 14:09,26/04/2025 10:16,finalized,379,3103,1,129.99,26/04/2025 10:16,digital,yapE
44339,18/04/2025 12:04,25/04/2025 9:24,finalized,341,3201,5,299.95,25/04/2025 9:24,efectivo,efectivo
44467,18/04/2025 20:14,22/04/2025 0:58,finalized,1073,3213,1,199.99,22/04/2025 0:58,efectivo,efectivo
45330,18/04/2025 9:58,28/04/2025 14:22,finalized,341,3273,2,119.98,28/04/2025 14:22,efectivo,efectivo
45434,18/04/2025 4:43,24/04/2025 18:30,finalized,78,3281,5,499.95,24/04/2025 18:30,efectivo,efectivo
45704,18/04/2025 4:55,22/04/2025 20:21,finalized,379,3301,1,129.99,22/04/2025 20:21,efectivo,efectivo
46014,18/04/2025 12:38,24/04/2025 10:06,finalized,341,3322,2,119.98,24/04/2025 10:06,Transferencia bancaria,bcp
46733,18/04/2025 23:32,28/04/2025 14:01,finalized,579,3375,4,159.96,28/04/2025 14:01,efectivo,efectivo
47306,18/04/2025 22:53,23/04/2025 4:23,finalized,579,3417,2,79.98,23/04/2025 4:23,efectivo,efectivo
47604,18/04/2025 20:58,22/04/2025 5:08,finalized,478,3436,1,50.0,22/04/2025 5:08,digital,pLin
47636,18/04/2025 21:30,23/04/2025 0:39,finalized,957,3439,1,299.98,23/04/2025 0:39,Transferencia bancaria,Scotiabank
47863,18/04/2025 21:22,25/04/2025 16:24,finalized,1014,3456,5,249.9,25/04/2025 16:24,Transferencia bancaria,  Pichincha  
48247,18/04/2025 9:42,29/04/2025 5:43,finalized,1004,3482,1,399.98,29/04/2025 5:43,efectivo,efectivo
48289,18/04/2025 5:03,25/04/2025 22:39,finalized,341,3485,1,59.99,25/04/2025 22:39,Transferencia bancaria, BCP   
49465,18/04/2025 15:18,27/04/2025 18:51,finalized,579,3565,3,119.97,27/04/2025 18:51,efectivo,efectivo
49920,18/04/2025 6:59,23/04/2025 4:39,finalized,1073,3595,1,199.99,23/04/2025 4:39,efectivo,efectivo
50160,18/04/2025 0:26,24/04/2025 20:49,finalized,379,3611,1,129.99,24/04/2025 20:49,efectivo,efectivo
50868,18/04/2025 18:51,28/04/2025 22:04,finalized,251,3664,2,179.98,28/04/2025 22:04,Transferencia bancaria,  Pichincha  
52144,18/04/2025 1:12,26/04/2025 10:48,finalized,341,3754,5,299.95,26/04/2025 10:48,Transferencia bancaria,bcp
52235,18/04/2025 15:08,22/04/2025 20:19,finalized,379,3759,1,129.99,22/04/2025 20:19,Transferencia bancaria,BCP
52239,18/04/2025 12:55,22/04/2025 22:52,finalized,957,3760,1,299.98,22/04/2025 22:52,efectivo,efectivo
52320,18/04/2025 14:15,28/04/2025 18:25,finalized,478,3764,1,50.0,28/04/2025 18:25,efectivo,efectivo
52384,18/04/2025 8:12,22/04/2025 21:09,finalized,191,3768,1,99.99,22/04/2025 21:09,digital,YAPe
53255,18/04/2025 12:54,28/04/2025 5:46,finalized,478,3840,2,100.0,28/04/2025 5:46,Transferencia bancaria,bbvA
54509,18/04/2025 2:56,27/04/2025 11:30,finalized,341,3938,3,179.97,27/04/2025 11:30,Transferencia bancaria,BBVA   
54974,18/04/2025 5:08,22/04/2025 19:10,finalized,926,3971,2,31.98,22/04/2025 19:10,Transferencia bancaria,bbvA
55403,18/04/2025 0:13,24/04/2025 11:07,finalized,1014,3998,5,249.9,24/04/2025 11:07,efectivo,efectivo
55983,18/04/2025 3:28,26/04/2025 1:21,finalized,341,4038,4,239.96,26/04/2025 1:21,efectivo,efectivo
57013,18/04/2025 23:07,22/04/2025 20:40,finalized,478,4116,5,250.0,22/04/2025 20:40,Transferencia bancaria,SCOTIABANK
57241,18/04/2025 8:31,24/04/2025 23:05,finalized,379,4135,1,129.99,24/04/2025 23:05,Transferencia bancaria,bcp
57253,18/04/2025 5:47,27/04/2025 20:24,finalized,478,4136,1,50.0,27/04/2025 20:24,Transferencia bancaria,Interbank
57748,18/04/2025 4:42,21/04/2025 18:23,finalized,341,4173,4,239.96,21/04/2025 18:23,digital,pLin
58094,18/04/2025 2:22,27/04/2025 19:12,finalized,1014,4197,5,249.9,27/04/2025 19:12,Transferencia bancaria,BCP
58468,18/04/2025 5:05,24/04/2025 11:02,finalized,379,4221,1,129.99,24/04/2025 11:02,Transferencia bancaria,BCP
58478,18/04/2025 11:45,27/04/2025 0:21,finalized,869,4222,1,24.99,27/04/2025 0:21,Transferencia bancaria,scotiabank
58549,18/04/2025 7:17,27/04/2025 10:24,finalized,379,4226,1,129.99,27/04/2025 10:24,digital,YAPe
59069,18/04/2025 12:05,26/04/2025 17:02,finalized,341,4260,4,239.96,26/04/2025 17:02,Transferencia bancaria, BCP   
59601,18/04/2025 2:32,28/04/2025 4:35,finalized,379,4298,1,129.99,28/04/2025 4:35,Transferencia bancaria,Scotiabank
59682,18/04/2025 17:55,25/04/2025 4:30,finalized,1073,4305,1,199.99,25/04/2025 4:30,digital,PliN
