sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
115,12/06/2025 17:32,12/06/2025 17:32,created,579,9,5,199.95,12/06/2025 17:32,digital,pLin
407,12/06/2025 23:48,12/06/2025 23:48,created,379,31,1,129.99,12/06/2025 23:48,efectivo,efectivo
456,12/06/2025 4:29,12/06/2025 4:29,created,191,34,1,99.99,12/06/2025 4:29,digital,YAPe
668,12/06/2025 23:18,12/06/2025 23:18,created,1004,51,1,399.98,12/06/2025 23:18,Transferencia bancaria,  Pichincha  
1045,12/06/2025 19:06,12/06/2025 19:06,created,1004,77,1,399.98,12/06/2025 19:06,efectivo,efectivo
1075,12/06/2025 14:54,12/06/2025 14:54,created,379,79,1,129.99,12/06/2025 14:54,Transferencia bancaria,BCP
1528,12/06/2025 15:15,12/06/2025 15:15,created,278,116,5,224.95,12/06/2025 15:15,digital,PliN
2258,12/06/2025 18:26,12/06/2025 18:26,created,957,175,1,299.98,12/06/2025 18:26,digital,YAPe
2604,12/06/2025 12:35,12/06/2025 12:35,created,379,199,1,129.99,12/06/2025 12:35,Transferencia bancaria,Interbank
2680,12/06/2025 10:17,12/06/2025 10:17,created,341,205,3,179.97,12/06/2025 10:17,efectivo,efectivo
2772,12/06/2025 20:07,12/06/2025 20:07,created,1004,211,1,399.98,12/06/2025 20:07,efectivo,efectivo
2820,12/06/2025 14:51,12/06/2025 14:51,created,191,214,1,99.99,12/06/2025 14:51,digital,YAPe
3345,12/06/2025 15:12,12/06/2025 15:12,created,1073,249,1,199.99,12/06/2025 15:12,efectivo,efectivo
3866,12/06/2025 18:40,12/06/2025 18:40,created,1073,288,1,199.99,12/06/2025 18:40,Transferencia bancaria,scotiabank
4771,12/06/2025 9:23,12/06/2025 9:23,created,775,352,5,259.95,12/06/2025 9:23,efectivo,efectivo
4805,12/06/2025 23:51,12/06/2025 23:51,created,478,354,1,50.0,12/06/2025 23:51,Transferencia bancaria,BcP
5198,12/06/2025 17:04,12/06/2025 17:04,created,379,380,1,129.99,12/06/2025 17:04,efectivo,efectivo
5206,12/06/2025 2:32,12/06/2025 2:32,created,1004,381,1,399.98,12/06/2025 2:32,Transferencia bancaria,pichincha
6876,12/06/2025 20:13,12/06/2025 20:13,created,478,496,2,100.0,12/06/2025 20:13,digital,PliN
7074,12/06/2025 3:58,12/06/2025 3:58,created,1004,511,1,399.98,12/06/2025 3:58,digital,yapE
7144,12/06/2025 17:34,12/06/2025 17:34,created,379,515,1,129.99,12/06/2025 17:34,digital,PliN
7268,12/06/2025 15:26,12/06/2025 15:26,created,341,525,3,179.97,12/06/2025 15:26,efectivo,efectivo
