sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
304,25/08/2025 1:17,25/08/2025 1:17,created,579,22,1,39.99,25/08/2025 1:17,efectivo,efectivo
519,25/08/2025 21:52,25/08/2025 21:52,created,134,39,5,125.0,25/08/2025 21:52,Transferencia bancaria,SCOTIABANK
734,25/08/2025 4:26,25/08/2025 4:26,created,957,55,1,299.98,25/08/2025 4:26,Transferencia bancaria,pichincha
971,25/08/2025 12:17,25/08/2025 12:17,created,957,72,1,299.98,25/08/2025 12:17,digital,yapE
2718,25/08/2025 0:16,25/08/2025 0:16,created,478,207,1,50.0,25/08/2025 0:16,Transferencia bancaria,bcp
3027,25/08/2025 15:56,25/08/2025 15:56,created,1004,228,1,399.98,25/08/2025 15:56,Transferencia bancaria,SCOTIABANK
3175,25/08/2025 4:12,25/08/2025 4:12,created,478,238,4,200.0,25/08/2025 4:12,Transferencia bancaria,  Pichincha  
3321,25/08/2025 4:04,25/08/2025 4:04,created,478,247,2,100.0,25/08/2025 4:04,Transferencia bancaria,pichincha
3568,25/08/2025 13:27,25/08/2025 13:27,created,1073,266,1,199.99,25/08/2025 13:27,Transferencia bancaria,SCOTIABANK
4364,25/08/2025 7:31,25/08/2025 7:31,created,1014,326,1,49.98,25/08/2025 7:31,digital,PliN
5283,25/08/2025 5:20,25/08/2025 5:20,created,1014,387,4,199.92,25/08/2025 5:20,Transferencia bancaria,bcp
5441,25/08/2025 8:08,25/08/2025 8:08,created,957,397,1,299.98,25/08/2025 8:08,efectivo,efectivo
5905,25/08/2025 9:43,25/08/2025 9:43,created,478,434,1,50.0,25/08/2025 9:43,Transferencia bancaria,PichinchA
6226,25/08/2025 16:06,25/08/2025 16:06,created,541,452,2,140.0,25/08/2025 16:06,digital,YAPe
6301,25/08/2025 3:09,25/08/2025 3:09,created,191,455,3,299.97,25/08/2025 3:09,digital,YAPe
6343,25/08/2025 20:20,25/08/2025 20:20,created,1073,459,1,199.99,25/08/2025 20:20,Transferencia bancaria,BCP
6395,25/08/2025 23:23,25/08/2025 23:23,created,379,463,1,129.99,25/08/2025 23:23,efectivo,efectivo
8063,25/08/2025 22:31,25/08/2025 22:31,created,191,581,2,199.98,25/08/2025 22:31,efectivo,efectivo
8748,25/08/2025 1:29,25/08/2025 1:29,created,379,633,1,129.99,25/08/2025 1:29,digital,yapE
8774,25/08/2025 15:47,25/08/2025 15:47,created,957,634,1,299.98,25/08/2025 15:47,efectivo,efectivo
9485,25/08/2025 22:52,25/08/2025 22:52,created,777,685,5,159.95,25/08/2025 22:52,Transferencia bancaria, BCP   
9612,25/08/2025 15:57,25/08/2025 15:57,created,579,693,3,119.97,25/08/2025 15:57,digital,YAPe
9739,25/08/2025 21:05,25/08/2025 21:05,created,379,700,1,129.99,25/08/2025 21:05,Transferencia bancaria,pichincha
9959,25/08/2025 21:11,25/08/2025 21:11,created,1014,717,3,149.94,25/08/2025 21:11,efectivo,efectivo
10788,25/08/2025 18:38,25/08/2025 18:38,created,579,774,2,79.98,25/08/2025 18:38,Transferencia bancaria,BCP
11226,25/08/2025 2:32,29/08/2025 13:52,finalized,749,809,1,17.99,29/08/2025 13:52,Transferencia bancaria,bcp
12259,25/08/2025 12:18,29/08/2025 6:23,finalized,478,882,3,150.0,29/08/2025 6:23,efectivo,efectivo
13219,25/08/2025 9:13,02/09/2025 11:29,finalized,172,954,1,30.0,02/09/2025 11:29,digital,pLin
14028,25/08/2025 11:38,04/09/2025 9:51,finalized,341,1013,3,179.97,04/09/2025 9:51,efectivo,efectivo
14206,25/08/2025 7:07,31/08/2025 1:42,finalized,478,1023,4,200.0,31/08/2025 1:42,digital,PliN
14487,25/08/2025 3:15,04/09/2025 5:44,finalized,341,1045,5,299.95,04/09/2025 5:44,efectivo,efectivo
14618,25/08/2025 4:43,01/09/2025 2:12,finalized,957,1057,1,299.98,01/09/2025 2:12,digital,pLin
14855,25/08/2025 18:28,31/08/2025 0:01,finalized,579,1076,5,199.95,31/08/2025 0:01,efectivo,efectivo
15362,25/08/2025 22:47,03/09/2025 13:21,finalized,341,1115,1,59.99,03/09/2025 13:21,efectivo,efectivo
15464,25/08/2025 13:00,29/08/2025 19:14,finalized,1073,1123,1,199.99,29/08/2025 19:14,Transferencia bancaria,BBVA   
15769,25/08/2025 18:51,02/09/2025 9:13,finalized,1004,1146,1,399.98,02/09/2025 9:13,efectivo,efectivo
15772,25/08/2025 0:15,31/08/2025 15:44,finalized,341,1146,2,119.98,31/08/2025 15:44,digital,PliN
16564,25/08/2025 14:11,31/08/2025 14:39,finalized,873,1207,1,24.99,31/08/2025 14:39,Transferencia bancaria,bcp
17311,25/08/2025 20:19,03/09/2025 10:51,finalized,957,1263,1,299.98,03/09/2025 10:51,Transferencia bancaria,Scotiabank
17394,25/08/2025 9:17,30/08/2025 14:48,finalized,579,1269,3,119.97,30/08/2025 14:48,digital,pLin
17417,25/08/2025 5:17,02/09/2025 8:57,finalized,579,1271,5,199.95,02/09/2025 8:57,efectivo,efectivo
17890,25/08/2025 12:22,31/08/2025 6:49,finalized,478,1301,3,150.0,31/08/2025 6:49,digital,PliN
19153,25/08/2025 14:56,05/09/2025 9:01,finalized,191,1397,5,499.95,05/09/2025 9:01,efectivo,efectivo
19642,25/08/2025 22:19,05/09/2025 3:29,finalized,341,1437,2,119.98,05/09/2025 3:29,Transferencia bancaria,pichincha
19975,25/08/2025 12:56,04/09/2025 17:34,finalized,249,1462,5,274.85,04/09/2025 17:34,digital,PliN
20038,25/08/2025 5:17,04/09/2025 1:52,finalized,1073,1466,1,199.99,04/09/2025 1:52,digital,YAPe
20109,25/08/2025 4:31,04/09/2025 12:14,finalized,543,1472,4,100.0,04/09/2025 12:14,efectivo,efectivo
20920,25/08/2025 7:10,28/08/2025 7:52,finalized,579,1528,5,199.95,28/08/2025 7:52,Transferencia bancaria,PichinchA
21246,25/08/2025 8:42,01/09/2025 6:36,finalized,341,1549,2,119.98,01/09/2025 6:36,digital,YAPe
21269,25/08/2025 10:55,05/09/2025 10:03,finalized,1073,1553,1,199.99,05/09/2025 10:03,efectivo,efectivo
21572,25/08/2025 7:31,29/08/2025 3:22,finalized,341,1571,4,239.96,29/08/2025 3:22,efectivo,efectivo
22107,25/08/2025 8:55,05/09/2025 5:47,finalized,379,1604,1,129.99,05/09/2025 5:47,digital,yapE
22119,25/08/2025 12:03,04/09/2025 11:08,finalized,478,1605,4,200.0,04/09/2025 11:08,efectivo,efectivo
22163,25/08/2025 13:18,02/09/2025 20:13,finalized,341,1607,5,299.95,02/09/2025 20:13,Transferencia bancaria, Scotiabank
22445,25/08/2025 10:02,05/09/2025 1:23,finalized,235,1627,1,34.99,05/09/2025 1:23,efectivo,efectivo
22486,25/08/2025 5:16,31/08/2025 7:04,finalized,379,1630,1,129.99,31/08/2025 7:04,Transferencia bancaria,Scotiabank
23168,25/08/2025 0:22,29/08/2025 2:20,finalized,780,1680,2,63.98,29/08/2025 2:20,Transferencia bancaria,IntERBANK 
23676,25/08/2025 22:34,03/09/2025 7:01,finalized,478,1716,5,250.0,03/09/2025 7:01,Transferencia bancaria,IntERBANK 
24004,25/08/2025 3:50,31/08/2025 18:27,finalized,1004,1740,1,399.98,31/08/2025 18:27,digital,PliN
24522,25/08/2025 13:29,05/09/2025 7:01,finalized,478,1775,1,50.0,05/09/2025 7:01,digital,pLin
25456,25/08/2025 6:21,02/09/2025 17:20,finalized,341,1835,1,59.99,02/09/2025 17:20,digital,pLin
25892,25/08/2025 13:14,05/09/2025 6:44,finalized,341,1864,5,299.95,05/09/2025 6:44,digital,PliN
25959,25/08/2025 23:31,01/09/2025 9:50,finalized,341,1868,4,239.96,01/09/2025 9:50,digital,PliN
26083,25/08/2025 13:29,02/09/2025 7:59,finalized,1073,1877,1,199.99,02/09/2025 7:59,efectivo,efectivo
