sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
213,21/09/2025 11:48,21/09/2025 11:48,created,478,16,3,150.0,21/09/2025 11:48,efectivo,efectivo
564,21/09/2025 23:44,21/09/2025 23:44,created,191,42,1,99.99,21/09/2025 23:44,Transferencia bancaria,Scotiabank
1427,21/09/2025 11:18,21/09/2025 11:18,created,1014,107,2,99.96,21/09/2025 11:18,digital,yapE
1771,21/09/2025 8:55,21/09/2025 8:55,created,1004,138,1,399.98,21/09/2025 8:55,digital,pLin
3221,21/09/2025 16:21,21/09/2025 16:21,created,478,241,3,150.0,21/09/2025 16:21,digital,yapE
3890,21/09/2025 21:34,21/09/2025 21:34,created,957,289,1,299.98,21/09/2025 21:34,Transferencia bancaria,scotiabank
4128,21/09/2025 1:36,21/09/2025 1:36,created,379,308,1,129.99,21/09/2025 1:36,efectivo,efectivo
4156,21/09/2025 12:28,21/09/2025 12:28,created,1004,311,1,399.98,21/09/2025 12:28,efectivo,efectivo
4684,21/09/2025 12:16,21/09/2025 12:16,created,379,345,1,129.99,21/09/2025 12:16,efectivo,efectivo
4742,21/09/2025 12:32,21/09/2025 12:32,created,1073,351,1,199.99,21/09/2025 12:32,Transferencia bancaria,Scotiabank
4891,21/09/2025 16:26,21/09/2025 16:26,created,1014,361,1,49.98,21/09/2025 16:26,digital,PliN
5139,21/09/2025 2:54,21/09/2025 2:54,created,1073,377,1,199.99,21/09/2025 2:54,digital,YAPe
5321,21/09/2025 6:50,21/09/2025 6:50,created,341,388,5,299.95,21/09/2025 6:50,Transferencia bancaria,IntERBANK 
5665,21/09/2025 19:41,21/09/2025 19:41,created,379,416,1,129.99,21/09/2025 19:41,digital,pLin
6052,21/09/2025 9:37,21/09/2025 9:37,created,478,441,1,50.0,21/09/2025 9:37,Transferencia bancaria,scotiabank
6115,21/09/2025 22:42,21/09/2025 22:42,created,341,444,5,299.95,21/09/2025 22:42,digital,PliN
6187,21/09/2025 20:37,21/09/2025 20:37,created,957,450,1,299.98,21/09/2025 20:37,efectivo,efectivo
6479,21/09/2025 2:21,21/09/2025 2:21,created,1004,468,1,399.98,21/09/2025 2:21,efectivo,efectivo
7254,21/09/2025 8:19,21/09/2025 8:19,created,379,524,1,129.99,21/09/2025 8:19,efectivo,efectivo
7414,21/09/2025 3:52,21/09/2025 3:52,created,341,535,2,119.98,21/09/2025 3:52,digital,YAPe
8140,21/09/2025 22:09,21/09/2025 22:09,created,579,587,1,39.99,21/09/2025 22:09,efectivo,efectivo
8818,21/09/2025 21:19,21/09/2025 21:19,created,341,636,4,239.96,21/09/2025 21:19,digital,pLin
8840,21/09/2025 19:23,21/09/2025 19:23,created,341,637,4,239.96,21/09/2025 19:23,efectivo,efectivo
10684,21/09/2025 14:35,21/09/2025 14:35,created,341,765,1,59.99,21/09/2025 14:35,digital,yapE
11305,21/09/2025 3:58,01/10/2025 14:35,finalized,1004,818,1,399.98,01/10/2025 14:35,Transferencia bancaria,Interbank
11427,21/09/2025 10:01,25/09/2025 22:09,finalized,379,824,1,129.99,25/09/2025 22:09,efectivo,efectivo
11621,21/09/2025 11:52,25/09/2025 10:09,finalized,834,840,1,199.99,25/09/2025 10:09,efectivo,efectivo
12061,21/09/2025 5:04,25/09/2025 13:16,finalized,379,868,1,129.99,25/09/2025 13:16,Transferencia bancaria,BBVA   
12073,21/09/2025 15:21,27/09/2025 22:22,finalized,341,869,5,299.95,27/09/2025 22:22,digital,yapE
12109,21/09/2025 5:15,25/09/2025 11:01,finalized,478,871,1,50.0,25/09/2025 11:01,efectivo,efectivo
12593,21/09/2025 17:56,30/09/2025 10:03,finalized,379,911,1,129.99,30/09/2025 10:03,efectivo,efectivo
12610,21/09/2025 6:42,30/09/2025 6:21,finalized,478,912,3,150.0,30/09/2025 6:21,Transferencia bancaria,Interbank
13295,21/09/2025 18:00,28/09/2025 15:49,finalized,478,960,4,200.0,28/09/2025 15:49,digital,PliN
13558,21/09/2025 5:34,01/10/2025 2:13,finalized,379,981,1,129.99,01/10/2025 2:13,digital,pLin
13792,21/09/2025 20:22,01/10/2025 5:52,finalized,1004,1000,1,399.98,01/10/2025 5:52,efectivo,efectivo
14059,21/09/2025 18:04,01/10/2025 6:38,finalized,249,1014,2,109.94,01/10/2025 6:38,digital,YAPe
14213,21/09/2025 15:49,25/09/2025 21:33,finalized,341,1023,3,179.97,25/09/2025 21:33,digital,pLin
14411,21/09/2025 5:30,01/10/2025 0:27,finalized,341,1038,4,239.96,01/10/2025 0:27,Transferencia bancaria,BCP
14828,21/09/2025 17:22,01/10/2025 14:28,finalized,579,1074,1,39.99,01/10/2025 14:28,Transferencia bancaria,bcp
15476,21/09/2025 10:26,01/10/2025 3:52,finalized,1014,1124,3,149.94,01/10/2025 3:52,Transferencia bancaria,SCOTIABANK
15981,21/09/2025 0:11,24/09/2025 11:26,finalized,579,1159,2,79.98,24/09/2025 11:26,efectivo,efectivo
16113,21/09/2025 2:25,24/09/2025 14:38,finalized,1014,1169,4,199.92,24/09/2025 14:38,Transferencia bancaria,BCP
16725,21/09/2025 17:03,29/09/2025 11:12,finalized,1004,1220,1,399.98,29/09/2025 11:12,Transferencia bancaria,Interbank
17302,21/09/2025 13:57,30/09/2025 7:50,finalized,379,1262,1,129.99,30/09/2025 7:50,digital,yapE
17949,21/09/2025 23:31,26/09/2025 6:09,finalized,756,1307,1,19.99,26/09/2025 6:09,Transferencia bancaria,BcP
17981,21/09/2025 3:57,26/09/2025 7:41,finalized,957,1309,1,299.98,26/09/2025 7:41,digital,pLin
18742,21/09/2025 9:30,25/09/2025 16:56,finalized,341,1371,5,299.95,25/09/2025 16:56,efectivo,efectivo
19049,21/09/2025 0:14,26/09/2025 9:20,finalized,478,1388,4,200.0,26/09/2025 9:20,digital,yapE
19839,21/09/2025 3:00,25/09/2025 13:58,finalized,341,1450,3,179.97,25/09/2025 13:58,digital,yapE
19911,21/09/2025 17:22,28/09/2025 11:41,finalized,1014,1457,1,49.98,28/09/2025 11:41,Transferencia bancaria,Scotiabank
20535,21/09/2025 5:20,30/09/2025 23:51,finalized,191,1501,4,399.96,30/09/2025 23:51,efectivo,efectivo
21258,21/09/2025 12:42,01/10/2025 23:18,finalized,478,1551,1,50.0,01/10/2025 23:18,digital,pLin
21295,21/09/2025 1:12,25/09/2025 15:22,finalized,579,1554,1,39.99,25/09/2025 15:22,efectivo,efectivo
21720,21/09/2025 13:35,01/10/2025 2:05,finalized,379,1579,1,129.99,01/10/2025 2:05,efectivo,efectivo
22149,21/09/2025 17:51,30/09/2025 4:44,finalized,1004,1607,1,399.98,30/09/2025 4:44,digital,YAPe
22521,21/09/2025 13:17,26/09/2025 15:43,finalized,379,1632,1,129.99,26/09/2025 15:43,efectivo,efectivo
22765,21/09/2025 13:43,29/09/2025 6:54,finalized,1073,1651,1,199.99,29/09/2025 6:54,digital,pLin
24080,21/09/2025 1:43,29/09/2025 14:46,finalized,341,1745,3,179.97,29/09/2025 14:46,efectivo,efectivo
24488,21/09/2025 13:10,28/09/2025 2:33,finalized,1073,1774,1,199.99,28/09/2025 2:33,efectivo,efectivo
25423,21/09/2025 13:35,30/09/2025 11:05,finalized,379,1833,1,129.99,30/09/2025 11:05,digital,PliN
25713,21/09/2025 12:25,26/09/2025 3:43,finalized,1073,1853,1,199.99,26/09/2025 3:43,Transferencia bancaria,PichinchA
26102,21/09/2025 18:46,28/09/2025 17:06,finalized,216,1878,1,189.0,28/09/2025 17:06,digital,YAPe
26151,21/09/2025 9:46,27/09/2025 22:18,finalized,341,1882,3,179.97,27/09/2025 22:18,efectivo,efectivo
27127,21/09/2025 7:58,28/09/2025 3:04,finalized,1073,1944,1,199.99,28/09/2025 3:04,digital,YAPe
29115,21/09/2025 13:18,26/09/2025 0:56,finalized,478,2085,5,250.0,26/09/2025 0:56,efectivo,efectivo
29400,21/09/2025 18:28,29/09/2025 20:45,finalized,579,2110,1,39.99,29/09/2025 20:45,digital,PliN
29701,21/09/2025 20:20,24/09/2025 21:47,finalized,341,2128,4,239.96,24/09/2025 21:47,Transferencia bancaria,BBVA   
30063,21/09/2025 1:10,01/10/2025 11:56,finalized,478,2153,4,200.0,01/10/2025 11:56,digital,PliN
30311,21/09/2025 16:11,29/09/2025 6:44,finalized,478,2172,1,50.0,29/09/2025 6:44,digital,YAPe
30607,21/09/2025 5:34,01/10/2025 8:43,finalized,1014,2197,3,149.94,01/10/2025 8:43,efectivo,efectivo
31225,21/09/2025 9:17,25/09/2025 11:49,finalized,1073,2237,1,199.99,25/09/2025 11:49,efectivo,efectivo
31303,21/09/2025 3:12,30/09/2025 9:12,finalized,1073,2242,1,199.99,30/09/2025 9:12,efectivo,efectivo
31473,21/09/2025 6:20,25/09/2025 23:23,finalized,341,2254,4,239.96,25/09/2025 23:23,digital,YAPe
31501,21/09/2025 15:10,02/10/2025 12:36,finalized,1073,2256,1,199.99,02/10/2025 12:36,digital,PliN
31685,21/09/2025 15:29,01/10/2025 11:00,finalized,191,2270,5,499.95,01/10/2025 11:00,Transferencia bancaria,SCOTIABANK
32266,21/09/2025 23:18,02/10/2025 21:43,finalized,1014,2311,2,99.96,02/10/2025 21:43,Transferencia bancaria,scotiabank
32730,21/09/2025 21:00,29/09/2025 10:13,finalized,341,2346,3,179.97,29/09/2025 10:13,digital,YAPe
33541,21/09/2025 1:23,30/09/2025 4:32,finalized,957,2406,1,299.98,30/09/2025 4:32,digital,pLin
33705,21/09/2025 9:35,29/09/2025 8:30,finalized,191,2419,3,299.97,29/09/2025 8:30,Transferencia bancaria,pichincha
34762,21/09/2025 11:14,02/10/2025 3:51,finalized,478,2495,5,250.0,02/10/2025 3:51,efectivo,efectivo
35496,21/09/2025 19:16,28/09/2025 2:20,finalized,1073,2553,1,199.99,28/09/2025 2:20,digital,yapE
36295,21/09/2025 23:41,30/09/2025 13:58,finalized,341,2610,5,299.95,30/09/2025 13:58,Transferencia bancaria,PichinchA
36311,21/09/2025 3:58,27/09/2025 9:43,finalized,191,2611,5,499.95,27/09/2025 9:43,efectivo,efectivo
36600,21/09/2025 12:05,27/09/2025 1:31,finalized,1073,2630,1,199.99,27/09/2025 1:31,efectivo,efectivo
36988,21/09/2025 17:56,25/09/2025 14:09,finalized,341,2657,1,59.99,25/09/2025 14:09,efectivo,efectivo
37250,21/09/2025 10:57,29/09/2025 7:21,finalized,598,2679,4,399.96,29/09/2025 7:21,Transferencia bancaria,BCP
37303,21/09/2025 9:09,30/09/2025 11:30,finalized,1073,2683,1,199.99,30/09/2025 11:30,digital,YAPe
38215,21/09/2025 8:50,27/09/2025 10:54,finalized,1004,2748,1,399.98,27/09/2025 10:54,digital,yapE
38578,21/09/2025 12:59,26/09/2025 3:59,finalized,341,2771,2,119.98,26/09/2025 3:59,Transferencia bancaria,scotiabank
38960,21/09/2025 8:14,24/09/2025 15:33,finalized,1004,2798,1,399.98,24/09/2025 15:33,efectivo,efectivo
39591,21/09/2025 15:54,26/09/2025 14:24,finalized,478,2842,2,100.0,26/09/2025 14:24,efectivo,efectivo
39758,21/09/2025 20:51,01/10/2025 11:47,finalized,957,2854,1,299.98,01/10/2025 11:47,efectivo,efectivo
39902,21/09/2025 3:01,24/09/2025 13:30,finalized,770,2864,1,47.99,24/09/2025 13:30,Transferencia bancaria,BcP
40365,21/09/2025 12:48,24/09/2025 14:12,finalized,478,2903,5,250.0,24/09/2025 14:12,digital,PliN
