sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
433,26/06/2025 9:13,26/06/2025 9:13,created,341,32,3,179.97,26/06/2025 9:13,Transferencia bancaria, Scotiabank
1398,26/06/2025 5:35,26/06/2025 5:35,created,1004,103,1,399.98,26/06/2025 5:35,Transferencia bancaria,BcP
2194,26/06/2025 23:36,26/06/2025 23:36,created,1073,173,1,199.99,26/06/2025 23:36,Transferencia bancaria,Scotiabank
2774,26/06/2025 15:00,26/06/2025 15:00,created,579,211,3,119.97,26/06/2025 15:00,digital,PliN
3138,26/06/2025 21:37,26/06/2025 21:37,created,276,235,5,159.95,26/06/2025 21:37,digital,yapE
4356,26/06/2025 5:06,26/06/2025 5:06,created,341,325,4,239.96,26/06/2025 5:06,Transferencia bancaria,scotiabank
4549,26/06/2025 13:16,26/06/2025 13:16,created,977,336,1,29.99,26/06/2025 13:16,Transferencia bancaria,Interbank
4612,26/06/2025 13:06,26/06/2025 13:06,created,478,341,3,150.0,26/06/2025 13:06,efectivo,efectivo
4820,26/06/2025 9:15,26/06/2025 9:15,created,579,355,5,199.95,26/06/2025 9:15,Transferencia bancaria,IntERBANK 
4858,26/06/2025 12:22,26/06/2025 12:22,created,1073,358,1,199.99,26/06/2025 12:22,digital,pLin
5958,26/06/2025 4:18,26/06/2025 4:18,created,1014,437,4,199.92,26/06/2025 4:18,efectivo,efectivo
6133,26/06/2025 8:34,26/06/2025 8:34,created,191,445,3,299.97,26/06/2025 8:34,Transferencia bancaria, BCP   
6327,26/06/2025 9:26,26/06/2025 9:26,created,1014,458,1,49.98,26/06/2025 9:26,digital,pLin
6392,26/06/2025 4:34,26/06/2025 4:34,created,478,463,3,150.0,26/06/2025 4:34,Transferencia bancaria,PichinchA
6864,26/06/2025 0:19,26/06/2025 0:19,created,379,495,1,129.99,26/06/2025 0:19,digital,pLin
7987,26/06/2025 15:56,26/06/2025 15:56,created,341,576,4,239.96,26/06/2025 15:56,efectivo,efectivo
8904,26/06/2025 6:50,26/06/2025 6:50,created,1073,641,1,199.99,26/06/2025 6:50,efectivo,efectivo
9390,26/06/2025 13:01,26/06/2025 13:01,created,379,679,1,129.99,26/06/2025 13:01,efectivo,efectivo
10602,26/06/2025 17:09,26/06/2025 17:09,created,478,759,2,100.0,26/06/2025 17:09,digital,PliN
10853,26/06/2025 14:23,26/06/2025 14:23,created,191,779,2,199.98,26/06/2025 14:23,Transferencia bancaria,Interbank
