sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
1012,25/09/2025 1:25,25/09/2025 1:25,created,341,74,5,299.95,25/09/2025 1:25,Transferencia bancaria,  Pichincha  
1703,25/09/2025 21:32,25/09/2025 21:32,created,341,131,1,59.99,25/09/2025 21:32,digital,pLin
1731,25/09/2025 0:56,25/09/2025 0:56,created,924,134,1,15.99,25/09/2025 0:56,efectivo,efectivo
2341,25/09/2025 19:51,25/09/2025 19:51,created,379,182,1,129.99,25/09/2025 19:51,efectivo,efectivo
2597,25/09/2025 4:51,25/09/2025 4:51,created,957,199,1,299.98,25/09/2025 4:51,digital,yapE
3285,25/09/2025 13:02,25/09/2025 13:02,created,957,245,1,299.98,25/09/2025 13:02,efectivo,efectivo
3801,25/09/2025 13:32,25/09/2025 13:32,created,1014,284,5,249.9,25/09/2025 13:32,efectivo,efectivo
3816,25/09/2025 13:13,25/09/2025 13:13,created,957,285,1,299.98,25/09/2025 13:13,efectivo,efectivo
4527,25/09/2025 5:46,25/09/2025 5:46,created,957,335,1,299.98,25/09/2025 5:46,digital,pLin
4811,25/09/2025 4:24,25/09/2025 4:24,created,341,354,2,119.98,25/09/2025 4:24,digital,PliN
4872,25/09/2025 7:09,25/09/2025 7:09,created,1073,359,1,199.99,25/09/2025 7:09,efectivo,efectivo
4874,25/09/2025 0:23,25/09/2025 0:23,created,1004,359,1,399.98,25/09/2025 0:23,Transferencia bancaria,bcp
4900,25/09/2025 2:21,25/09/2025 2:21,created,341,361,1,59.99,25/09/2025 2:21,efectivo,efectivo
4990,25/09/2025 17:19,25/09/2025 17:19,created,655,368,4,79.96,25/09/2025 17:19,Transferencia bancaria,BCP
5251,25/09/2025 18:36,25/09/2025 18:36,created,1004,384,1,399.98,25/09/2025 18:36,digital,yapE
5595,25/09/2025 0:03,25/09/2025 0:03,created,341,409,2,119.98,25/09/2025 0:03,Transferencia bancaria,BBVA   
5968,25/09/2025 14:45,25/09/2025 14:45,created,541,437,2,140.0,25/09/2025 14:45,digital,pLin
6005,25/09/2025 9:19,25/09/2025 9:19,created,1004,439,1,399.98,25/09/2025 9:19,efectivo,efectivo
7022,25/09/2025 3:58,25/09/2025 3:58,created,478,507,5,250.0,25/09/2025 3:58,digital,PliN
7822,25/09/2025 21:52,25/09/2025 21:52,created,1014,564,3,149.94,25/09/2025 21:52,Transferencia bancaria,bcp
8570,25/09/2025 7:01,25/09/2025 7:01,created,341,621,1,59.99,25/09/2025 7:01,Transferencia bancaria,pichincha
8813,25/09/2025 21:31,25/09/2025 21:31,created,548,636,4,159.96,25/09/2025 21:31,Transferencia bancaria,pichincha
8849,25/09/2025 17:35,25/09/2025 17:35,created,341,638,1,59.99,25/09/2025 17:35,efectivo,efectivo
