sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
17,06/12/2025 10:03,06/12/2025 10:03,created,957,3,1,299.98,06/12/2025 10:03,digital,yapE
135,06/12/2025 5:55,06/12/2025 5:55,created,341,11,2,119.98,06/12/2025 5:55,digital,YAPe
534,06/12/2025 21:16,06/12/2025 21:16,created,276,40,2,63.98,06/12/2025 21:16,digital,PliN
750,06/12/2025 8:18,06/12/2025 8:18,created,1014,56,2,99.96,06/12/2025 8:18,digital,PliN
1319,06/12/2025 20:18,06/12/2025 20:18,created,579,98,4,159.96,06/12/2025 20:18,efectivo,efectivo
1842,06/12/2025 3:34,06/12/2025 3:34,created,1004,142,1,399.98,06/12/2025 3:34,digital,YAPe
1945,06/12/2025 19:24,06/12/2025 19:24,created,191,151,1,99.99,06/12/2025 19:24,efectivo,efectivo
2151,06/12/2025 13:09,06/12/2025 13:09,created,379,170,1,129.99,06/12/2025 13:09,digital,PliN
2404,06/12/2025 2:08,06/12/2025 2:08,created,341,187,5,299.95,06/12/2025 2:08,efectivo,efectivo
2522,06/12/2025 21:13,06/12/2025 21:13,created,191,194,4,399.96,06/12/2025 21:13,digital,PliN
3478,06/12/2025 14:58,06/12/2025 14:58,created,579,258,4,159.96,06/12/2025 14:58,digital,yapE
4588,06/12/2025 7:17,06/12/2025 7:17,created,1073,341,1,199.99,06/12/2025 7:17,digital,PliN
4610,06/12/2025 12:03,06/12/2025 12:03,created,478,341,1,50.0,06/12/2025 12:03,efectivo,efectivo
4662,06/12/2025 12:35,06/12/2025 12:35,created,134,343,5,125.0,06/12/2025 12:35,digital,yapE
4802,06/12/2025 5:33,06/12/2025 5:33,created,478,354,5,250.0,06/12/2025 5:33,Transferencia bancaria, Scotiabank
4955,06/12/2025 19:44,06/12/2025 19:44,created,1004,365,1,399.98,06/12/2025 19:44,efectivo,efectivo
5540,06/12/2025 8:35,06/12/2025 8:35,created,341,406,4,239.96,06/12/2025 8:35,digital,PliN
6047,06/12/2025 14:45,06/12/2025 14:45,created,882,441,3,74.97,06/12/2025 14:45,Transferencia bancaria,bcp
