sales_id,created_at,end_at,status,product_id,customer_id,quantity,sales_subtotal,updated_at,medio_de_pago,bank_origin
449,07/09/2025 7:04,07/09/2025 7:04,created,579,34,4,159.96,07/09/2025 7:04,digital,YAPe
1270,07/09/2025 7:09,07/09/2025 7:09,created,1014,95,3,149.94,07/09/2025 7:09,digital,pLin
1345,07/09/2025 22:10,07/09/2025 22:10,created,341,99,4,239.96,07/09/2025 22:10,digital,pLin
2128,07/09/2025 15:03,07/09/2025 15:03,created,191,168,5,499.95,07/09/2025 15:03,digital,PliN
2485,07/09/2025 17:41,07/09/2025 17:41,created,379,192,1,129.99,07/09/2025 17:41,Transferencia bancaria,BCP
3031,07/09/2025 14:41,07/09/2025 14:41,created,579,228,5,199.95,07/09/2025 14:41,digital,pLin
3292,07/09/2025 7:32,07/09/2025 7:32,created,379,245,1,129.99,07/09/2025 7:32,digital,pLin
3477,07/09/2025 15:21,07/09/2025 15:21,created,579,258,4,159.96,07/09/2025 15:21,digital,yapE
3738,07/09/2025 1:51,07/09/2025 1:51,created,1004,278,1,399.98,07/09/2025 1:51,efectivo,efectivo
3773,07/09/2025 7:37,07/09/2025 7:37,created,957,282,1,299.98,07/09/2025 7:37,Transferencia bancaria,Interbank
4402,07/09/2025 18:00,07/09/2025 18:00,created,1014,328,3,149.94,07/09/2025 18:00,efectivo,efectivo
4498,07/09/2025 5:29,07/09/2025 5:29,created,579,333,3,119.97,07/09/2025 5:29,digital,YAPe
4506,07/09/2025 5:08,07/09/2025 5:08,created,723,334,4,159.96,07/09/2025 5:08,Transferencia bancaria,scotiabank
4752,07/09/2025 23:58,07/09/2025 23:58,created,478,351,1,50.0,07/09/2025 23:58,digital,pLin
4937,07/09/2025 3:37,07/09/2025 3:37,created,744,364,1,14.99,07/09/2025 3:37,Transferencia bancaria,IntERBANK 
5081,07/09/2025 18:38,07/09/2025 18:38,created,191,373,4,399.96,07/09/2025 18:38,efectivo,efectivo
5861,07/09/2025 15:27,07/09/2025 15:27,created,37,431,1,34.99,07/09/2025 15:27,Transferencia bancaria,bbvA
6839,07/09/2025 14:48,07/09/2025 14:48,created,1004,494,1,399.98,07/09/2025 14:48,efectivo,efectivo
6939,07/09/2025 10:17,07/09/2025 10:17,created,1014,502,1,49.98,07/09/2025 10:17,Transferencia bancaria,BcP
8297,07/09/2025 0:53,07/09/2025 0:53,created,478,601,4,200.0,07/09/2025 0:53,digital,yapE
8833,07/09/2025 3:34,07/09/2025 3:34,created,478,637,1,50.0,07/09/2025 3:34,digital,PliN
9010,07/09/2025 5:28,07/09/2025 5:28,created,276,648,5,159.95,07/09/2025 5:28,digital,yapE
9012,07/09/2025 10:19,07/09/2025 10:19,created,1073,649,1,199.99,07/09/2025 10:19,digital,yapE
